nombre_obra,arquitecto,año_construccion,latitud,longitud,importancia,id,añadido_por,categoria,visitable,foto_url,enlace_url,estado_acceso
Edificio Noble I.E.S. Cardenal López de Mendoza,,1538,42.3367712,-3.7045235,3,NTJI7307X8E2,OpenStreetMap,,True,,,exterior_visible
Plaza de Toros,,1711,40.3786057,-5.7614939,3,65V7J06BDP8M,OpenStreetMap,,True,,,exterior_visible
La Isla Residencial,Eduardo Adaro Magro,,42.3376576,-3.7074648,3,COM165L1MZ34,OpenStreetMap,,True,,,exterior_visible
,Saturnino Martínez Ruiz,,42.3441767,-3.6998538,3,90LG8LDL6N27,OpenStreetMap,,True,,,exterior_visible
,Martín Tárrega Pérez,,42.3465239,-3.6837807,3,33N48POO8BN4,OpenStreetMap,,True,,,exterior_visible
,Francisco Coello de Portugal,,40.9692545,-5.6351712,3,VQ059YND946E,OpenStreetMap,,True,,,exterior_visible
Hospital de la Concepción,,1567,42.3359529,-3.701121,3,L61FBCGB6462,OpenStreetMap,,True,,,exterior_visible
,Vicente Lampérez y Romea,1909-03-19,42.3372917,-3.7043185,3,03LD5WFE5K16,OpenStreetMap,,True,,,exterior_visible
Muralla romana de Lugo,,263..276,43.0097438,-7.5539662,3,586V16BBQ0TX,OpenStreetMap,,True,,,exterior_visible
Palacio de Castilfalé,,1550,42.3412912,-3.7051823,3,9F09NO99AMJ0,OpenStreetMap,,True,"Category:Palacio de Castilfalé, Burgos",,exterior_visible
Palacio Arzobispal-Casa de la Iglesia,Julián de Apraiz;Juan Luque,1916,42.3391966,-3.7070153,3,99ZA33H2R0FQ,OpenStreetMap,,True,,,exterior_visible
Las Adelas,Arturo Mélida,1879,42.3405586,-3.7123342,3,Y7W7ND87L5K5,OpenStreetMap,,True,,,exterior_visible
,José Luis Gutiérrez Martínez,15-12-1929,42.3425559,-3.7121213,3,I64D9W3PB5S2,OpenStreetMap,,True,,,exterior_visible
Igrexa de San Pedro,,C13,43.0114621,-7.5581625,3,4ED1P01H9TJ8,OpenStreetMap,,True,,,exterior_visible
,José Luis Gutiérrez Martínez,1946,42.341901,-3.6963475,3,05B8T620ANMJ,OpenStreetMap,,True,,,exterior_visible
,Jose Antonio Olano López de Letona,,42.3476911,-3.6953957,3,729DNV18R4NQ,OpenStreetMap,,True,,,exterior_visible
Colexio de San Clemente,,1609,42.8781715,-8.5471917,3,EDG3925LUG02,OpenStreetMap,,True,Category:Colexio de San Clemente (Santiago de Compostela),,exterior_visible
Concello do Porriño,Antonio Palacios Ramilo,,42.161881,-8.6205769,3,2WUV23PJ93Z3,OpenStreetMap,,True,Category:Casa do Concello of O Porriño,,exterior_visible
,Luis Gutiérrez Soto,,40.4105411,-3.7089137,3,Y4YD21HQ4Z29,OpenStreetMap,,True,,,exterior_visible
,Luis Gutiérrez Soto,,40.4101629,-3.7086443,3,R5YVE924QT82,OpenStreetMap,,True,,,exterior_visible
Igrexa de San Martiño de Noia,,1434,42.7822423,-8.8886138,3,YT06A9H02A2D,OpenStreetMap,,True,,,exterior_visible
Casa de Mateus,Nicolau Nasoni,1744,41.2968102,-7.7125634,3,KV215LG076CV,OpenStreetMap,,True,,,exterior_visible
Centro de Recreo y Descanso San José,Enrique Rodríguez Bustelo,1946,43.3625839,-5.8441071,3,U44L8SIB3T87,OpenStreetMap,,True,,,exterior_visible
Biblioteca Municipal,Álvaro Siza Vieira,2008,41.6913243,-8.8271833,3,7NO7181L3GQT,OpenStreetMap,,True,,,exterior_visible
Tribunal de Oliveira de Azeméis,Carlos João Chambers Ramos,,40.8392685,-8.4770978,3,39KB5IYS3M87,OpenStreetMap,,True,,,exterior_visible
,Aripa Arquitectos,,40.5309089,-7.2778039,3,Q14JRDA82B69,OpenStreetMap,,True,,,exterior_visible
Antiga Faculdade de Medicina,Lucínio Cruz,,40.208795,-8.4238867,3,06YKVY569XF2,OpenStreetMap,,True,,,exterior_visible
Palácio da Justiça de Coimbra,Luís Amoroso Lopes,,40.2140592,-8.4323819,3,7MJ1N11Z78XQ,OpenStreetMap,,True,,,exterior_visible
Tribunal de Barcelos,Luís Pádua Ramos,,41.5306602,-8.6176456,3,15K147LPTL8K,OpenStreetMap,,True,,,exterior_visible
Conservatória do Registo Civil da Guarda,Luís Cristino da Silva,,40.5384833,-7.2669374,3,32PL06U92VRW,OpenStreetMap,,True,"Category:Edifício da Caixa Geral de Depósitos, CGD, da Guarda",,exterior_visible
Estadio Helmántico,,1970,40.9958709,-5.6658377,3,4M0U24F30SRJ,OpenStreetMap,,True,,,exterior_visible
Palacio Episcopal,,1550,40.9518209,-4.1242677,3,AU3485W3E2KG,OpenStreetMap,,True,,,exterior_visible
Cabaña de Hijedo,,1913,42.9176603,-3.9600566,3,1E2D2R78AFT3,OpenStreetMap,,True,,,exterior_visible
Mosteiro de Celas,,1221,40.215166,-8.4120741,3,98A266ECK2SX,OpenStreetMap,,True,,,exterior_visible
Estádio Municipal 25 de Abril,,1934-01-21,41.212067,-8.2769915,3,3HSQ3D2S3Z54,OpenStreetMap,,True,,,exterior_visible
Convento de San Miguel,,1592,42.7725357,-3.1785327,3,7089ALAR79SM,OpenStreetMap,,True,,,exterior_visible
Paço Episcopal do Porto,Nicolau Nasoni,C18,41.1422475,-8.6112766,3,3O5NL7WI4Z90,OpenStreetMap,,True,Category:Paço Episcopal do Porto,,exterior_visible
Palacio de los Pizarro,,1562,39.4602931,-5.881726,3,84M13UT2P8ES,OpenStreetMap,,True,,,exterior_visible
Edifício da Caixa Geral de Depósitos,Porfírio Pardal Monteiro,,41.1478172,-8.6104819,3,669NM3GOW59D,OpenStreetMap,,True,Category:Edifício da Caixa Geral de Depósitos (Avenida dos Aliados),,exterior_visible
Câmara Municipal do Porto,"António Correia da Silva, arq.;Carlos Ramos, arq.",,41.1503187,-8.6108006,3,45C5LO6P3KV6,OpenStreetMap,,True,Category:Edifício da Câmara Municipal do Porto,,exterior_visible
Mercado do Bolhão,Correia da Silva,,41.1487125,-8.6071189,3,C6DW78G36EX2,OpenStreetMap,,True,Category:Mercado do Bolhão,,exterior_visible
Reitoria da Universidade do Porto,Carlos Amarante,,41.1469115,-8.6160374,3,ZLL21H893B6J,OpenStreetMap,,True,Category:Reitoria da Universidade do Porto,,exterior_visible
Palacio de Juan II,,C13,41.0872709,-4.9957363,3,F28W7HT06AX5,OpenStreetMap,,True,File:Convento_de_Nuestra_Señora_de_Gracia._09.JPG,,exterior_visible
Real Monasterio de Santo Tomás,,C15,40.6506583,-4.6891109,3,9QMG659Q53UT,OpenStreetMap,,True,,,exterior_visible
Fundación Comillas,Joan Martorell;Lluís Domènech i Montaner,,43.3868982,-4.2986046,3,8DIW380TM49Q,OpenStreetMap,,True,,,exterior_visible
,Luís Amoroso Lopes,,40.0595491,-8.6244304,3,OXQ9X1A2919T,OpenStreetMap,,True,Category:Tribunal de Soure,,exterior_visible
Palacio de Hielo y del Automóvil,"Edmond De Lune, Gabriel Abreu Barreda, Fernando García Mercadal, Pedro Muguruza, Miguel Fisac y Ricardo Fernández Vallespín",1920,40.4153517,-3.6959706,3,765K33MN1SZR,OpenStreetMap,,True,,,exterior_visible
Catedral de Nuestra Señora del Pilar de Justo Gallego Martínez,Justo Gallego Martínez,,40.394378,-3.4884233,3,7X2CJ1TQJ874,OpenStreetMap,,True,,,exterior_visible
Estabelecimento Prisional de Alcoentre,Cottinelli Telmo,,39.2114572,-8.9606743,3,5HP9F5Q93YZ8,OpenStreetMap,,True,,,exterior_visible
Mercado Municipal los Mostenses,,1946,40.4233571,-3.7096394,3,81OHV58V51QY,OpenStreetMap,,True,,,exterior_visible
Tribunal Judicial de Rio Maior,Sebastião Formosinho Sanchez,,39.335635,-8.9331835,3,LB0I4Z6578RC,OpenStreetMap,,True,Category:Tribunal Judicial de Rio Maior,,exterior_visible
Palacio del Congreso de los Diputados,Narciso Pascual Colomer,1850-10-31,40.4162358,-3.6970068,3,7DC3XK0X98I2,OpenStreetMap,,True,,,exterior_visible
Tribunal de Mogadouro,Raul Rodrigues Lima,,41.3416356,-6.7141876,3,0L3Y7774ODTK,OpenStreetMap,,True,File:Tribunal de Mogadouro - Portugal 02.jpg,,exterior_visible
Palacio de Linares,Adolf Ombrecht,1877,40.419885,-3.6923027,3,23L2I9I4BOR7,OpenStreetMap,,True,Category:Palacio_de_Linares,,exterior_visible
Seminário do Imaculado Coração de Maria,Vasco Regaleira,,39.3043547,-7.4315464,3,3YB253XYYK70,OpenStreetMap,,True,,,exterior_visible
Casa Palacio Pablo del Puerto,Miguel de Olabarría Zuaxuabar;Benito González del Valle y Fernández Galán,1905,40.4289432,-3.6899478,3,7EG200IU4I1C,OpenStreetMap,,True,,,exterior_visible
Cuartel General Marqués de la Ensenada,,1776,41.3028306,-4.9138986,3,18ZHL81PLA14,OpenStreetMap,,True,,,exterior_visible
,Emilio Ortiz de Villajos Müller,1930,40.4221696,-3.7082082,3,D804TXB0IM61,OpenStreetMap,,True,,,exterior_visible
Palácio do Comércio,Henrique Moreira (escultura);David Moreira da Silva e Maria José Marques da Silva (Projecto do Edifício),1947..1955,41.1503167,-8.6072529,3,T72PF076E1FK,OpenStreetMap,,True,Category:Palácio do Comércio (Porto),,exterior_visible
Palácio dos Figuerôas,,C16,41.1440253,-8.6135647,3,BIG0O06S6K10,OpenStreetMap,,True,File:Casa Companhia (Porto).JPG,,exterior_visible
,Júlio de Brito,,41.1488706,-8.6103982,3,RRV54218LNP8,OpenStreetMap,,True,Category:Edifício da Companhia de Fiação e Tecidos de Fafe,,exterior_visible
Pasaje Mutualidad,,1952,40.4252475,-3.7009694,3,FP4X4S2890IR,OpenStreetMap,,True,,,exterior_visible
Centro Comercial Abella,,2015-11-18,43.0141893,-7.5739065,3,F6UJ5495S8XN,OpenStreetMap,,True,,,exterior_visible
,Manuel Norte Júnior,,40.4243296,-8.4627133,3,62F11Y5XVIG2,OpenStreetMap,,True,,,exterior_visible
Centro Hospitalar Nossa Senhora da Nazaré,,1878,39.6054543,-9.0776195,3,46Q1TXIYE829,OpenStreetMap,,True,,,exterior_visible
Capela de São Pedro,,1941-05-22,39.5991198,-9.069083,3,80OJ97P53APE,OpenStreetMap,,True,,,exterior_visible
Palazzo Reale,Fernando Arbós y Tremanti,,40.4273275,-3.690769,3,4Z64YSDT28H9,OpenStreetMap,,True,,,exterior_visible
Palacio da Justiça do Fundão,José Sousa Seco,,40.1396675,-7.5037827,3,664M08JDW8AN,OpenStreetMap,,True,,,exterior_visible
Antigo tribunal de Santa Maria da Feira,Alfredo Evangelista Viana de Lima,1977,40.9286171,-8.5450682,3,Q9GW35VNY596,OpenStreetMap,,True,,,exterior_visible
Tribunal de Baião,Agostinho Ricca,,41.1636281,-8.0341702,3,6VF0M95U16MH,OpenStreetMap,,True,,,exterior_visible
Convento de Cristo,,1160,39.6035274,-8.4188726,3,1XU174V6EG1Q,OpenStreetMap,,True,,,exterior_visible
Clube Estrela Azul,,1981-03-01,40.6825102,-8.6017885,3,5MKMART08255,OpenStreetMap,,True,,,exterior_visible
Estadio Municipal El Toralín,,2000-09-05,42.5578164,-6.6008201,3,ZFUY84447A3G,OpenStreetMap,,True,,,exterior_visible
Residencia Universitaria Monte da Condesa,,1989,42.8775713,-8.5592068,3,L5446OEPJ13D,OpenStreetMap,,True,,,exterior_visible
Residencia Universitaria José Pérez de Vargas,Ferrovial,,40.4061333,-3.6124479,3,45AE48R3R5PW,OpenStreetMap,,True,,,exterior_visible
Plaza de Toros,,1805,40.9409491,-4.1072247,3,8WFET3IA7354,OpenStreetMap,,True,,,exterior_visible
Centro Comercial Área Central,,1993,42.8830693,-8.5262102,3,QQBG08167C7R,OpenStreetMap,,True,,,exterior_visible
Casa Cuartel,,1960-12,43.2544994,-4.0667189,3,8N48OF8WX89L,OpenStreetMap,,True,,,exterior_visible
Casa dos Arcos,,C19?,40.7786937,-7.3487338,3,CJH465V30P7Y,OpenStreetMap,,True,,,exterior_visible
,Tomás Taveira,,40.6468462,-8.5936994,3,21E8C9VH68QM,OpenStreetMap,,True,,,exterior_visible
,Nicolau Nasoni,,41.1744518,-8.6325155,3,263BWM4SD95Z,OpenStreetMap,,True,File:Torre da prelada.png,,exterior_visible
Planetario de Madrid,,29-09-1986,40.3924274,-3.6848812,3,II8807GKU0M0,OpenStreetMap,,True,,,exterior_visible
Edificio Siboney,José Enrique Marrero Regalado,1931,43.4634483,-3.7949869,3,1F035DPHMI04,OpenStreetMap,,True,,,exterior_visible
,Gonzalo Bringas Vega,1923,43.4635497,-3.7964071,3,9C79L4E7GI6N,OpenStreetMap,,True,,,exterior_visible
,Valentín Ramón Lavín Casalís,1906,43.463416,-3.7957312,3,7HZRQY79Y418,OpenStreetMap,,True,,,exterior_visible
Pazo do Cotón,,C14,42.9075571,-8.738603,3,XYM827XS51R4,OpenStreetMap,,True,,,exterior_visible
,Antonio Zabaleta,1838,43.4629736,-3.802444,3,V9I5L3GF985X,OpenStreetMap,,True,,,exterior_visible
Convento de Las Reparadoras,,1931,43.4622923,-3.813589,3,WC3P56Z7V24X,OpenStreetMap,,True,,,exterior_visible
Convento Agustino de Extramuros,,C14,41.0823911,-5.0037015,3,G390XL5XUT90,OpenStreetMap,,True,,,exterior_visible
Núcleo Museológico da Torre de Menagem,,1324,39.7469496,-8.8097333,3,Q7A12OZF5U02,OpenStreetMap,,True,,,exterior_visible
Caixa Geral de Depósitos,António Reis Camelo,,40.2119554,-8.4291856,3,E55QN1RT728Z,OpenStreetMap,,True,,,exterior_visible
Casa Molina,,1915,43.3698849,-8.3949892,3,S4PGW43B65E4,OpenStreetMap,,True,"Category:Casa Molina, A Coruña",,exterior_visible
Edifício dos Correios,Raul Espada Cruz,1941,41.297492,-7.7463952,3,AB8873JJYY30,OpenStreetMap,,True,,,exterior_visible
Seminário Diocesano de Vila Real,,1926,41.2980984,-7.7463155,3,ZL493PV878MH,OpenStreetMap,,True,,,exterior_visible
Antiga Cadeia da Comarca de Vila Real,Cottinelli Telmo,1941-03,41.3083262,-7.7409238,3,2HF6FM8I160K,OpenStreetMap,,True,,,exterior_visible
Tribunal Judicial da Comarca de Viseu,,2003,40.6667084,-7.9175661,3,NBYV8K400W53,OpenStreetMap,,True,,,exterior_visible
Casal de Fabeiro,,1884,42.9059827,-8.7402615,3,GTM05VHO7318,OpenStreetMap,,True,,,exterior_visible
Palacio Real de Riofrío,,1751,40.8730837,-4.1501764,3,13C2JWZ31ME0,OpenStreetMap,,True,File:Riofrio_-_Palacio_Real_01.JPG,,exterior_visible
Solar do Souto,,C18,41.4706181,-8.0452155,3,899N3ML5E1SE,OpenStreetMap,,True,,,exterior_visible
Monasterio de San Pelayo,,934,41.8736553,-4.1656047,3,8H14MTOD84I3,OpenStreetMap,,True,,,exterior_visible
Plaza de toros de Villafranca de la Sierra,,1854,40.4957869,-5.2317537,3,L558BUVM6C04,OpenStreetMap,,True,,,exterior_visible
Palácio da Justiça de Vila Real,Raul Rodrigues Lima,1956,41.297806,-7.7459152,3,7W6D0O7O6TY6,OpenStreetMap,,True,File:Tribunal de Vila Real - Portugal (2202921452).jpg,,exterior_visible
Solar dos Viscondes de Santa Marta,,C18,41.2111383,-7.7872997,3,U128NJ0J8R8U,OpenStreetMap,,True,,,exterior_visible
Estadio El Sardinero,,1988,43.476567,-3.7942868,3,V37MPN2Q676I,OpenStreetMap,,True,,,exterior_visible
Complejo Cultural Los Arenales,,1899,43.4542977,-3.8143147,3,42E9K5VK1UY4,OpenStreetMap,,True,,,exterior_visible
Plaza de Toros,,1904,39.6488353,-3.8785244,3,79V7LKS89I5B,OpenStreetMap,,True,,,exterior_visible
Convento de La Coria,,C15,39.4609255,-5.8857907,3,D1TP41EW03J3,OpenStreetMap,,True,,,exterior_visible
Residência Paroquial de Tões,,1955,41.0973207,-7.7165093,3,5ZD2765FQJH8,OpenStreetMap,,True,,,exterior_visible
Concello de Ortigueira,,C14,43.684813,-7.8550379,3,7IP881NRX5M4,OpenStreetMap,,True,,,exterior_visible
Palacio de las Torres,,C18,39.6931978,-3.5031333,3,083OJ88HDDO6,OpenStreetMap,,True,,,exterior_visible
Horto Urbano da Paxareira de San Diego,,2000,43.3536885,-8.3892065,3,UZ77R8788OSF,OpenStreetMap,,True,,,exterior_visible
Monumento ao Espírito Feirense,José Aurélio,1981-04-25,40.9619789,-8.5383023,3,C6J55556OCQW,OpenStreetMap,,True,,,exterior_visible
Pabellón de los Hexágonos,José Antonio Corrales;Ramón Vázquez Molezún,,40.4128537,-3.7426169,3,ATJ249DAV676,OpenStreetMap,,True,,,exterior_visible
Castillo de las Arguijuelas de Arriba,,C16,39.3462827,-6.3333386,3,VK0R48KLL791,OpenStreetMap,,True,,,exterior_visible
Casa-palacio del Marqués de Viluma,,1857,40.4235416,-3.6965038,3,WBMV26W486Q6,OpenStreetMap,,True,,,exterior_visible
Hospital Quirónsalud Valle del Henares,,2021-10-04,40.4666953,-3.4410603,3,Y3MJ256F6ER5,OpenStreetMap,,True,,,exterior_visible
Palacio de Santa Bárbara,,1866-01-01,40.4261172,-3.6972211,3,RV908I0AJ6T3,OpenStreetMap,,True,,,exterior_visible
Tribunal de Tomar,Januário Godinho,,39.6010222,-8.4139448,3,8J31LEV4U42T,OpenStreetMap,,True,,,exterior_visible
Convento de Santa Ana,,C15,43.0991485,-3.2842271,3,9Z635O7PSIQ5,OpenStreetMap,,True,"Category:Convent of Santa Ana, Villasana de Mena",,exterior_visible
Centro Pastoral Paulo VI,,1982-05-13,39.6280867,-8.6779752,3,5F064YG4REF0,OpenStreetMap,,True,,,exterior_visible
Igreja de São João Baptista da Foz do Douro,,C16,41.1492854,-8.6688586,3,L5S9523KU9KX,OpenStreetMap,,True,Category:Igreja de São João Baptista (Foz do Douro),,exterior_visible
Estación Marítima de Santander,Ricardo Lorenzo García,1971,43.4594777,-3.806133,3,Q2WJ127M8PO4,OpenStreetMap,,True,,,exterior_visible
Estación Marítima de Santander,Ricardo Lorenzo García,1971,43.4594777,-3.806133,3,7D5NY9AK287W,OpenStreetMap,,True,,,exterior_visible
Palácio da Justiça de Arganil,João Alves,,40.2186681,-8.0553215,3,2MI9W4BEB421,OpenStreetMap,,True,,,exterior_visible
Casa da Calçada,,1715,41.218378,-7.5684655,3,4K4J3C3O9TU8,OpenStreetMap,,True,,,exterior_visible
Búnker de los Barberos,,1936..1939,40.9283529,-4.0656337,3,9HX8A911IB3G,OpenStreetMap,,True,File:Búnker_Palazuelos.jpg,,exterior_visible
Castillo de Casarrubios del Monte,,C15,40.1875778,-4.0375359,3,94QV526I4GDE,OpenStreetMap,,True,,,exterior_visible
Iglesia de Nuestra Señora del Rosario,,1948,40.8753636,-4.0221944,3,SL90KHX2C522,OpenStreetMap,,True,,,exterior_visible
Ayuntamiento de Ciudad Rodrigo,,C16,40.5972595,-6.5333431,3,9PEZT6212J8Q,OpenStreetMap,,True,File:® CIUDAD RODRIGO AYUNTAMIENTO - panoramio (2).jpg,,exterior_visible
Casa de los López Cabeza de Vaca,,C16,41.5003627,-5.7515309,3,2ZS68Z55K3ZG,OpenStreetMap,,True,,,exterior_visible
Casa Tuero,Mariano Marín Magallán,1906,43.3611439,-5.8447445,3,CT1K3262B4BR,OpenStreetMap,,True,,,exterior_visible
Boirocenter,Amancio Losada,2008,42.645762,-8.8824643,3,A60926MMXGM4,OpenStreetMap,,True,,,exterior_visible
Victoriano Cremer,Saturnino Martínez Ruiz,1890,42.3442567,-3.7003072,3,DXIS936X97C9,OpenStreetMap,,True,,,exterior_visible
Hospital Universitario de Salamanca,,2014,40.9637758,-5.674288,3,D63O55QT74KJ,OpenStreetMap,,True,,,exterior_visible
Pazo de Raxoi,,1766,42.8807664,-8.5461839,3,TEH9B65JF495,OpenStreetMap,,True,,,exterior_visible
,José Isaías Cardoso,,40.1523564,-8.8609571,3,G3RU332FJ62P,OpenStreetMap,,True,,,exterior_visible
Residencia de Ancianos San Bernabé y San Antolín,,C11,42.0124351,-4.5378446,3,1I4F47IAB6Z7,OpenStreetMap,,True,,,exterior_visible
Tribunal da Comarca de Alcobaça,João Filipe Martins,,39.5524841,-8.9745687,3,FN255KY3Z0A2,OpenStreetMap,,True,Category:Tribunal Judicial de Alcobaça,,exterior_visible
Casa de los Picos,,Siglo XV,40.9481546,-4.120433,3,7I647XQTP1M8,OpenStreetMap,,True,,,exterior_visible
Ermita de Santiaguito,,Al menos medieval,41.0833,-4.061261,3,3SSX0S69Q93X,OpenStreetMap,,True,,,exterior_visible
Miradouro do Zebro,Álvaro Siza Vieira,2024-04-25,39.9628317,-7.7744457,3,I5CW9Y7O684M,OpenStreetMap,,True,,,exterior_visible
Catedral de Santa María de Tui,,C13,42.0461084,-8.6448549,3,2BP3G19K2OF8,OpenStreetMap,,True,,,exterior_visible
Sanidad Junta de Castilla y León,,1940,42.3395204,-3.6962054,3,38JUQ3L94E0K,OpenStreetMap,,True,,,exterior_visible
Câmara Municipal de Vila Real,,1817,41.2943743,-7.7458505,3,45BLPRH38U36,OpenStreetMap,,True,Category:Câmara_Municipal_de_Vila_Real,,exterior_visible
,Marcos Rico Santamaría,1967,42.3524411,-3.6880712,3,33XD1Z02JPP1,OpenStreetMap,,True,,,exterior_visible
Sede SAMUR Social,Luis Bellido,,40.4112285,-3.7128018,3,IWJ5OH17G256,OpenStreetMap,,True,,,exterior_visible
Edifício Douro,Agostinho Ricca,,41.1644719,-8.646005,3,942P43X5QTVR,OpenStreetMap,,True,,,exterior_visible
Centro Cultural de los Ejércitos,,1919-11-16,40.4194161,-3.700138,3,I4ID8VL55U02,OpenStreetMap,,True,,,exterior_visible
Centro de Saúde de Moreira de Cónegos,StudioCAN,,41.3797294,-8.334002,3,RCU5H5SL4725,OpenStreetMap,,True,,,exterior_visible
Palacio de Antonio de Mendoza,,XVI,40.6346981,-3.1661115,3,U66N7J1J2IX5,OpenStreetMap,,True,,,exterior_visible
Castillo del Duque de Montellano,,C15,40.8738891,-4.8681027,3,15Y6X19VXAB2,OpenStreetMap,,True,,,exterior_visible
Casa do Arco,,C15,41.4439663,-8.2928036,3,T70ST7D9DB72,OpenStreetMap,,True,,,exterior_visible
,Márcio de Freitas,,41.1670739,-8.6245688,3,Z8ZA1U57G21V,OpenStreetMap,,True,,,exterior_visible
Casa do Capelão,,1656,40.9210743,-8.5433475,3,777IGM5J8WV8,OpenStreetMap,,True,,,exterior_visible
Capela de Nossa Senhora da Encarnação,,1656,40.9211275,-8.543411,3,0NM8CLA3870Q,OpenStreetMap,,True,,,exterior_visible
Departamento de Engenharia de Materiais e Cerâmica,Alcino Soutinho,,40.6338577,-8.6590288,3,71163JN0FVFY,OpenStreetMap,,True,,,exterior_visible
Palacio Episcopal de Zamora,,C18,41.4986614,-5.754887,3,2CTPV42J338K,OpenStreetMap,,True,,,exterior_visible
Colégio Novo,,1552,40.2106678,-8.4274235,3,KDP8N20R629V,OpenStreetMap,,True,Category:Colégio Novo,,exterior_visible
Casa de los Cánovas,,C19,41.5006909,-5.7520508,3,0UB97XMB870Y,OpenStreetMap,,True,,,exterior_visible
Casa de las Cadenas,,1726,39.6769356,-3.9727237,3,4O2Q1M59LB6V,OpenStreetMap,,True,,,exterior_visible
Mosteiro de São Miguel de Bustelo,,C17,41.2296669,-8.2704634,3,BP0790N4RB7S,OpenStreetMap,,True,,,exterior_visible
Casa do Marmoiral,,C17,41.2512439,-8.1894222,3,J75K4X5L7P6Z,OpenStreetMap,,True,,,exterior_visible
Forte de São João Baptista,Simão de Ruão;Charles Lassart;Reinaldo Oudinot,C16,41.1489911,-8.6738244,3,X61SBW0F9S26,OpenStreetMap,,True,Category:Forte de São João Baptista da Foz,,exterior_visible
Hotel Vila Foz & Spa,,2019,41.1616875,-8.6838668,3,Z2H5VCF6526M,OpenStreetMap,,True,,,exterior_visible
,Eduardo Souto Moura,,41.1876546,-8.6894748,3,ZH41HDJ2092Q,OpenStreetMap,,True,,,exterior_visible
Casa de Santa Comba,,C18,41.2120438,-7.7770161,3,BM1OHH21561D,OpenStreetMap,,True,,,exterior_visible
Hotel París,,1917,43.0718781,-5.7273139,3,R5E6YXU3402T,OpenStreetMap,,True,,,exterior_visible
Parador de Ciudad Rodrigo,,1929,40.5967171,-6.5364122,3,09FXZ826NLP9,OpenStreetMap,,True,,,exterior_visible
Narcicarlos,,1954,39.4982325,-8.848081,3,F656A708SMHW,OpenStreetMap,,True,,,exterior_visible
Edifício Quatro Casas,Arménio Losa;Cassiano Barbosa,,41.1620203,-8.6523591,3,6478FVN7K9OY,OpenStreetMap,,True,Category:Edifício do Pinheiro Manso,,exterior_visible
Convento de San Antonio de Padua,,C16,39.856994,-4.029326,3,ZQV2C7Y79O20,OpenStreetMap,,True,,,exterior_visible
Pabellón B,,1925,39.856574,-4.031405,3,8271HEYXCK04,OpenStreetMap,,True,,,exterior_visible
Escuela de Artes y Oficios,Arturo Mélida y Alinari,1882,39.857551,-4.031339,3,2I2XNZ21BR61,OpenStreetMap,,True,,,exterior_visible
Puerta de Europa Este,,1989,40.4665054,-3.6879102,3,6A9OR77OZC29,OpenStreetMap,,True,,,exterior_visible
Palacete de La Lila,Juan Miguel de La Guardia,,43.3660428,-5.8479738,3,T7PK9721QO0D,OpenStreetMap,,True,,,exterior_visible
Palacio de Cibeles,Antonio Palacios;Joaquín Otamendi,1919,40.4188417,-3.6923804,3,2A62C7GZ32JR,OpenStreetMap,,True,Category:Palacio de Cibeles,,exterior_visible
Centro Comercial Valle Real,,1994,43.4282366,-3.840574,3,AZKD1P31590E,OpenStreetMap,,True,,,exterior_visible
Departamento de Matemática,Lucínio Cruz,,40.2077864,-8.4225298,3,5IIL5GA9287Q,OpenStreetMap,,True,,,exterior_visible
"Edificio Alsa (""La Colmena"")",Ignacio Álvarez Castelao,1957,43.3672013,-5.8490684,3,8NB8H7B06W0S,OpenStreetMap,,True,,,exterior_visible
Torreón dos Andrade,,C15,43.407757,-8.1720895,3,22L1IGT60T6T,OpenStreetMap,,True,,,exterior_visible
Casa Cirilo,,1930,40.7677518,-4.0690425,3,09JS27FK37GT,OpenStreetMap,,True,,,exterior_visible
Villa Amalia,,1873,43.3871129,-3.7341199,3,4GQF071FU35R,OpenStreetMap,,True,,,exterior_visible
Casa Pérez Pando,Fernando Obregón Ansorena,1971,43.3818244,-3.7386778,3,JN377AJ467JM,OpenStreetMap,,True,,,exterior_visible
Palacio de Fomento,,1890,40.4089176,-3.6910158,3,TM3319UF2Q5L,OpenStreetMap,,True,"Category:Ministry_of_Agriculture,_Fisheries_and_Food_of_Spain_headquarters,_Madrid",,exterior_visible
Edificio Ombú,Luis de Landecho Jordán,1905,40.3961149,-3.6763125,3,P6E9EWUT5264,OpenStreetMap,,True,Category:Sociedad de Gasificación Industrial del Cerro de la Plata,,exterior_visible
Biblioteca Pública Miguel Hernández,Luis Arranz Alguero,1995,40.384889,-3.6439677,3,9B98T8A3BBP3,OpenStreetMap,,True,Category:Biblioteca Pública Vallecas,,exterior_visible
Molino de Anaz,,C16,43.3618541,-3.7533232,3,SH3X916R65SU,OpenStreetMap,,True,,,exterior_visible
Pescadería,Rodolfo Ucha Piñeiro,,43.4812442,-8.2371876,3,B39W13XU6TU5,OpenStreetMap,,True,,,exterior_visible
Bolera de La Encina,Antonio Navarro Cervera,2011-03-27,43.3514193,-3.7030468,3,9IT7IHF5732K,OpenStreetMap,,True,,,exterior_visible
Casa de Leonor de la Vega,,C18,43.3910992,-4.1067952,3,10KTS44Y9R0M,OpenStreetMap,,True,,,exterior_visible
Teatro Principal,,1857-12-18,42.340381,-3.7006084,3,9ND6230NHKA5,OpenStreetMap,,True,,,exterior_visible
